Censo,Localidad nivel 1,Localidad nivel 2,Localidad nivel 3,Localidad nivel 4,Especie,Cantidad,Observaciones
CT_200511,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Acebuche,Clangula hyemalis,1,
CT_200511,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Acebuche,Gallinago gallinago,4,
CT_200511,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Acebuche,Gallinula chloropus,2,
CT_200511,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Acebuche,Tachybaptus ruficollis,4,
CT_200511,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,Anas crecca,2,
CT_200511,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,Anser anser,200,
CT_200511,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,Ardea cinerea,14,
CT_200511,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,Buteo buteo,2,
CT_200511,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,Ciconia nigra,11,
CT_200511,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,Circus aeruginosus,2,
CT_200511,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Anser anser,3950,
CT_200511,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Ardea cinerea,150,
CT_200511,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Bubulcus ibis,80,
CT_200511,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Buteo buteo,2,
CT_200511,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Ciconia ciconia,1500,
CT_200511,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Ciconia nigra,3,
CT_200511,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Circus aeruginosus,4,
CT_200511,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Circus pygargus,1,
CT_200511,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Egretta garzetta,50,
CT_200511,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Elanus caeruleus,1,
CT_200511,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Falco tinnunculus,3,
CT_200511,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Gallinago gallinago,50,
CT_200511,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Gallinula chloropus,4,
CT_200511,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Larus fuscus,950,
CT_200511,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Tringa ochropus,6,
CT_200511,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Vanellus vanellus,230,
CT_200511,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,Egretta garzetta,8,
CT_200511,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,Falco tinnunculus,5,
CT_200511,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,Gallinula chloropus,4,
CT_200511,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Dulce,Anas platyrhynchos,110,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,El Cestero,Vanellus vanellus,13,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,El Cestero,Porphyrio porphyrio,4,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,El Cestero,Chroicocephalus ridibundus,10,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,El Cestero,Larus fuscus,165,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,El Cestero,Egretta garzetta,39,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,El Cestero,Circus aeruginosus,1,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,El Cestero,Ciconia ciconia,480,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,El Cestero,Bubulcus ibis,4,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,El Cestero,Ardea cinerea,2,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,El Cestero,Anas platyrhynchos,3,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,El Cestero,Spatula clypeata,1,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,El Cestero,Anas acuta,15,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Conde,Tringa nebularia,18,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Conde,Porphyrio porphyrio,17,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Conde,Platalea leucorodia,12,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Conde,Phalacrocorax carbo,26,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Conde,Himantopus himantopus,3,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Conde,Gallinula chloropus,7,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Conde,Gallinago gallinago,1,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Conde,Fulica atra,7,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Conde,Egretta garzetta,25,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Conde,Ardea alba,16,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Conde,Circus aeruginosus,6,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Conde,Bubulcus ibis,2,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Conde,Ardea cinerea,14,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Conde,Anas platyrhynchos,43,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Conde,Actitis hypoleucos,1,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Convento,Tringa ochropus,3,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Convento,Tachybaptus ruficollis,3,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Convento,Porphyrio porphyrio,32,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Convento,Plegadis falcinellus,1,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Convento,Platalea leucorodia,13,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Convento,Phalacrocorax carbo,23,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Convento,Himantopus himantopus,23,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Convento,Hieraaetus pennatus,2,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Convento,Gallinago gallinago,2,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Convento,Fulica atra,31,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Convento,Egretta garzetta,1,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Convento,Circus aeruginosus,6,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Convento,Ardea cinerea,1,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Reboso,Larus fuscus,100,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Reboso,Bubulcus ibis,2,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Vanellus vanellus,520,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Tringa ochropus,2,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Porphyrio porphyrio,105,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Pluvialis apricaria,5,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Plegadis falcinellus,300,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Phoenicopterus roseus,1300,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Calidris pugnax,3,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Phalacrocorax carbo,42,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Pandion haliaetus,1,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Chroicocephalus ridibundus,3800,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Larus fuscus,9795,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Himantopus himantopus,530,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Hieraaetus pennatus,1,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Gallinago gallinago,21,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Falco peregrinus,2,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Egretta garzetta,51,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Ardea alba,2,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Circus aeruginosus,9,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Ciconia nigra,24,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Ciconia ciconia,7125,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Charadrius dubius,13,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Charadrius hiaticula,476,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Charadrius alexandrinus,48,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Calidris spp.,400,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Calidris minuta,421,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Calidris alpina,702,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Bubulcus ibis,155,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Ardeola ralloides,1,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Ardea cinerea,128,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,Actitis hypoleucos,1,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,La Mejorada,Porphyrio porphyrio,11,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,La Mejorada,Gallinago gallinago,1,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,La Mejorada,Circus aeruginosus,1,
CT_200511,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Laguna Las Pajas,Vanellus vanellus,1,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Las Segundas,Vanellus vanellus,25,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Las Segundas,Porphyrio porphyrio,50,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Las Segundas,Platalea leucorodia,11,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Las Segundas,Phalacrocorax carbo,94,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Las Segundas,Chroicocephalus ridibundus,500,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Las Segundas,Larus fuscus,1600,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Las Segundas,Egretta garzetta,15,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Las Segundas,Circus aeruginosus,3,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Las Segundas,Ciconia nigra,24,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Las Segundas,Ciconia ciconia,600,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Las Segundas,Bubulcus ibis,75,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Las Segundas,Ardea cinerea,22,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Margazuela,Tringa ochropus,4,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Margazuela,Tachybaptus ruficollis,1,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Margazuela,Porphyrio porphyrio,750,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Margazuela,Platalea leucorodia,24,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Margazuela,Phalacrocorax carbo,5,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Margazuela,Gallinula chloropus,8,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Margazuela,Fulica cristata,1,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Margazuela,Fulica atra,55,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Margazuela,Egretta garzetta,11,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Margazuela,Circus aeruginosus,4,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Margazuela,Ardea cinerea,11,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Margazuela,Mareca strepera,5,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Margazuela,Anas platyrhynchos,130,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Margazuela,Spatula clypeata,5,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Olivillos,Vanellus vanellus,75,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Olivillos,Tachybaptus ruficollis,15,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Olivillos,Porphyrio porphyrio,4,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Olivillos,Podiceps cristatus,1,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Olivillos,Phalacrocorax carbo,110,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Olivillos,Netta rufina,90,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Olivillos,Hieraaetus pennatus,1,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Olivillos,Fulica atra,25,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Olivillos,Circus aeruginosus,2,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Olivillos,Aythya ferina,460,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Olivillos,Ardea cinerea,3,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Olivillos,Mareca strepera,2,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Olivillos,Spatula querquedula,1,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Olivillos,Anas platyrhynchos,190,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Olivillos,Anas crecca,10,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Olivillos,Spatula clypeata,135,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Tijeras,Porphyrio porphyrio,64,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Olivillos,Anas acuta,1,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Olivillos,Aythya ferina x nyroca,1,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Río Guadaira,Recurvirostra avosetta,9,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Río Guadaira,Porphyrio porphyrio,13,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Río Guadaira,Phoenicopterus roseus,1,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Río Guadaira,Phalacrocorax carbo,2,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Río Guadaira,Chroicocephalus ridibundus,5,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Río Guadaira,Larus fuscus,3,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Río Guadaira,Gallinula chloropus,303,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Río Guadaira,Fulica atra,135,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Río Guadaira,Bubulcus ibis,20,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Río Guadaira,Ardea cinerea,20,
CT_200511,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Río Guadaira,Anas platyrhynchos,22,
CT_200511,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Taraje,Circus cyaneus,1,
CT_200511,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Zahíllo,Circus cyaneus,1,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Bomba de Pantomima,Tringa totanus,1,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Bomba de Pantomima,Tachybaptus ruficollis,3,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Bomba de Pantomima,Porphyrio porphyrio,248,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Bomba de Pantomima,Plegadis falcinellus,1,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Bomba de Pantomima,Phalacrocorax carbo,1,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Bomba de Pantomima,Hieraaetus pennatus,1,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Bomba de Pantomima,Fulica atra,36,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Bomba de Pantomima,Egretta garzetta,1,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Bomba de Pantomima,Circus aeruginosus,5,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Bomba de Pantomima,Ardea cinerea,4,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Bomba de Pantomima,Mareca strepera,1,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Bomba de Pantomima,Anas platyrhynchos,5,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Bomba de Pantomima,Anas crecca,5,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Bomba de Pantomima,Spatula clypeata,175,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Caño Navarro,Porphyrio porphyrio,7,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Caño Navarro,Phalacrocorax carbo,2,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Caño Navarro,Himantopus himantopus,140,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Caño Navarro,Gallinago gallinago,1,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Caño Navarro,Fulica atra,50,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Caño Navarro,Egretta garzetta,5,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Tijeras,Tringa ochropus,1,
CT_200511,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Anas acuta,20,
CT_200511,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Spatula clypeata,229,
CT_200511,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Anas crecca,959,
CT_200511,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Mareca penelope,1,
CT_200511,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Anas platyrhynchos,248,
CT_200511,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Mareca strepera,10,
CT_200511,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Anser anser,50,
CT_200511,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Ardea cinerea,1,
CT_200511,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Calidris alpina,19,
CT_200511,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Calidris ferruginea,1,
CT_200511,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Ciconia ciconia,1,
CT_200511,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Fulica atra,3,
CT_200511,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Phoenicopterus roseus,250,
CT_200511,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Podiceps nigricollis,7,
CT_200511,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Recurvirostra avosetta,6,
CT_200511,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Tachybaptus ruficollis,4,
CT_200511,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Tringa ochropus,1,
CT_200511,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Vanellus vanellus,9,
CT_200511,Parque Nacional De Doñana,Los Mimbrales,Los Mimbrales,Finca Los Mimbrales,Milvus milvus,1,
CT_200511,Parque Nacional De Doñana,Los Mimbrales,Los Mimbrales,Finca Los Mimbrales,Buteo buteo,1,
CT_200511,Parque Nacional De Doñana,Los Mimbrales,Los Mimbrales,Finca Los Mimbrales,Elanus caeruleus,1,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Tijeras,Anas platyrhynchos,95,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Tijeras,Mareca strepera,1,
CT_200511,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Tijeras,Ardea cinerea,4,
